,title,gross_worldwide,movie_id,year,plot
653,Gulliver's Travels,"$237,382,724",1320261,2010,"Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.::IMDb editor"
654,Gone in 60 Seconds,"$237,202,299",0187078,2000,A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.::Erik Beeson <nightfal@etherlands.net>
655,Saturday Night Fever,"$237,113,184",0076666,1977,"Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.::Kenneth Chisholm"
656,Silver Linings Playbook,"$236,412,453",1045658,2012,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.::Anonymous"
657,2 Fast 2 Furious,"$236,350,661",0322259,2003,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.::ahmetkozan
658,Howl's Moving Castle,"$236,212,992",0347149,2004,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.::Kenneth Chisholm"
659,Hidden Figures,"$235,956,898",4846340,2016,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.::Kenneth Chisholm
660,A.I. Artificial Intelligence,"$235,926,552",0212720,2001,"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.::<jgp3553@excite.com>"
661,Dead Poets Society,"$235,860,116",0097165,1989,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.
662,Spy,"$235,666,219",3079380,2015,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.::Miss W J Mcdermott"
663,American Pie,"$235,483,004",0163651,1999,Four teenage boys enter a pact to lose their virginity by prom night.::Anonymous
664,American Reunion,"$234,989,584",1605630,2012,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.::IMDb Editors"
665,Big Daddy,"$234,801,895",0142342,1999,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.::mystic80"
666,Alvin and the Chipmunks: The Road Chip,"$234,798,636",2974918,2015,The Chipmunks believe that Dave plans to propose to his new girlfriend in Miami.--and dump them. They have three days to get to him and save themselves not only from losing Dave but also from gaining a terrible stepbrother.::20th Century Fox
667,The Imitation Game,"$233,555,708",2084970,2014,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.::huskybeagle2001"
668,The Day the Earth Stood Still,"$233,093,859",0970416,2008,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.::IMDb editor
669,American Wedding,"$232,722,935",0328828,2003,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.::anonymous"
670,The Girl with the Dragon Tattoo,"$232,617,430",1568346,2011,"Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.::Anonymous"
671,Juno,"$232,372,681",0467406,2007,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.::Anonymous"
672,Argo,"$232,325,503",1024648,2012,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.::jgp3553@yahoo.com"
673,Mr. Bean's Holiday,"$232,225,908",0453451,2007,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love.::Qrrbirbel"
674,The English Patient,"$231,976,425",0116209,1996,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.::LVJeff"
675,Sister Act,"$231,605,150",0105417,1992,"When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in.::Kenneth Chisholm"
676,Annabelle Comes Home,"$231,252,591",8350360,2019,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll."
677,Constantine,"$230,884,728",0360486,2005,"Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more."
678,Get Smart,"$230,685,453",0425061,2008,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS.::jamest2014"
679,Space Jam,"$230,418,342",0117705,1996,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.::Gunome Grapeseed"
680,Life Is Beautiful,"$230,098,753",0118799,1997,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.::J. S. Golden"
681,The Heat,"$229,930,771",2404463,2013,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.::Anonymous
682,Ghostbusters,"$229,147,509",0087332,1984,Three former parapsychology professors set up shop as a unique ghost removal service.::Anonymous
683,Ghost Rider,"$228,738,393",0259324,2007,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.::mystic80"
684,Goodbye Mr. Loser,"$228,122,928",5061814,2015,"After attending a wedding of his high school crush Qiuya, Xia Luo (Shen Teng) gets drunk embarrassing himself and angers his wife Ma Dongmei (Ma Li)."
685,Paddington 2,"$227,978,645",4468740,2017,"Paddington (Ben Whishaw), now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's (Imelda Staunton's) 100th birthday, only for the gift to be stolen."
686,Sleepless in Seattle,"$227,927,165",0108160,1993,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.::Murray Chapman <muzzle@imdb.com>
687,Lethal Weapon 2,"$227,853,986",0097733,1989,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.::<jgp3553@excite.com>
688,The Green Hornet,"$227,817,248",0990407,2011,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.::Moviedude346"
689,Out of Africa,"$227,542,205",0089755,1985,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.::jgp3553@yahoo.com"
690,Youth,"$227,091,290",3312830,2015,A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.::Panapaok
691,Baby Driver,"$226,945,087",3890160,2017,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.::Anonymous"
692,Immortals,"$226,904,017",1253864,2011,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.::IMDb Editors"
693,Taken,"$226,837,760",0936501,2008,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.::Votesmall"
694,Percy Jackson & the Olympians: The Lightning Thief,"$226,497,209",0814255,2010,A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.::IMDb editor
695,Hansel & Gretel: Witch Hunters,"$226,349,749",1428538,2013,"Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past.::IMDb Editors"
696,Good Will Hunting,"$225,933,435",0119217,1997,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.::Colin Tinto <cst@imdb.com>"
697,Valerian and the City of a Thousand Planets,"$225,874,228",2239822,2017,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.::ahmetkozan"
